,hotel_id,date,city,accommodation_type,stars,rating,distance,price,lnprice
142672,22205,2017-NOV-weekend,Vienna,Hotel,3.0,4.0,1.8,102,4.624972813284271
142674,22206,2017-NOV-weekday,Vienna,Hotel,4.0,4.1,1.3,129,4.859812404361672
142680,22206,2018-JUNE-weekend,Vienna,Hotel,4.0,4.1,1.3,122,4.804021044733257
142681,22206,2017-DEC-holiday,Vienna,Hotel,4.0,4.1,1.3,129,4.859812404361672
142683,22208,2017-NOV-weekend,Vienna,Apartment,3.0,4.1,1.9,80,4.382026634673881
142684,22208,2017-DEC-holiday,Vienna,Apartment,3.0,4.1,1.9,85,4.442651256490317
142691,22208,2018-JUNE-weekend,Vienna,Apartment,3.0,4.1,1.9,80,4.382026634673881
142692,22208,2017-NOV-weekday,Vienna,Apartment,3.0,4.1,1.9,80,4.382026634673881
142693,22209,2018-JUNE-weekend,Vienna,Apartment,2.0,3.2,1.9,188,5.236441962829949
142694,22209,2017-NOV-weekday,Vienna,Apartment,2.0,3.2,1.9,131,4.875197323201151
142700,22210,2018-JUNE-weekend,Vienna,Apartment,3.5,5.0,1.6,186,5.225746673713202
142705,22210,2017-NOV-weekday,Vienna,Apartment,3.5,5.0,1.6,150,5.0106352940962555
142706,22210,2017-NOV-weekend,Vienna,Apartment,3.5,5.0,1.6,163,5.093750200806762
142707,22210,2017-DEC-holiday,Vienna,Apartment,3.5,5.0,1.6,192,5.2574953720277815
142711,22211,2017-NOV-weekday,Vienna,Apartment,3.0,4.6,1.1,159,5.0689042022202315
142712,22211,2017-DEC-holiday,Vienna,Apartment,3.0,4.6,1.1,159,5.0689042022202315
142714,22211,2017-NOV-weekend,Vienna,Apartment,3.0,4.6,1.1,159,5.0689042022202315
142716,22212,2017-DEC-holiday,Vienna,Hotel,3.0,4.0,1.3,140,4.941642422609304
142719,22212,2017-NOV-weekday,Vienna,Hotel,3.0,4.0,1.3,86,4.454347296253507
142720,22213,2017-DEC-holiday,Vienna,Hotel,2.0,3.7,0.9,96,4.564348191467836
142721,22213,2017-NOV-weekday,Vienna,Hotel,2.0,3.7,0.9,96,4.564348191467836
142724,22214,2017-NOV-weekend,Vienna,Hotel,4.0,4.1,0.7,156,5.049856007249537
142725,22214,2017-NOV-weekday,Vienna,Hotel,4.0,4.1,0.7,131,4.875197323201151
142728,22214,2018-JUNE-weekend,Vienna,Hotel,4.0,4.1,0.7,126,4.836281906951478
142730,22214,2017-DEC-holiday,Vienna,Hotel,4.0,4.1,0.7,131,4.875197323201151
142733,22215,2018-JUNE-weekend,Vienna,Apartment,4.0,4.1,2.0,138,4.927253685157205
142735,22215,2017-NOV-weekday,Vienna,Apartment,4.0,4.1,2.0,103,4.634728988229636
142742,22217,2018-JUNE-weekend,Vienna,Hotel,2.0,4.0,1.0,85,4.442651256490317
142743,22217,2017-NOV-weekday,Vienna,Hotel,2.0,4.0,1.0,85,4.442651256490317
142744,22217,2017-DEC-holiday,Vienna,Hotel,2.0,4.0,1.0,69,4.23410650459726
142745,22218,2017-NOV-weekday,Vienna,Hotel,3.0,3.9,1.4,80,4.382026634673881
142747,22218,2018-JUNE-weekend,Vienna,Hotel,3.0,3.9,1.4,75,4.31748811353631
142750,22218,2017-DEC-holiday,Vienna,Hotel,3.0,3.9,1.4,77,4.343805421853684
142752,22219,2017-NOV-weekday,Vienna,Hotel,4.0,4.0,1.1,93,4.532599493153256
142754,22219,2017-DEC-holiday,Vienna,Hotel,4.0,4.0,1.1,89,4.48863636973214
142756,22219,2018-JUNE-weekend,Vienna,Hotel,4.0,4.0,1.1,159,5.0689042022202315
142758,22220,2017-NOV-weekend,Vienna,Apartment,3.5,3.5,1.8,172,5.147494476813453
142764,22220,2017-DEC-holiday,Vienna,Apartment,3.5,3.5,1.8,196,5.278114659230517
142765,22220,2018-JUNE-weekend,Vienna,Apartment,3.5,3.5,1.8,191,5.25227342804663
142766,22221,2017-NOV-weekday,Vienna,Apartment,3.5,4.5,1.8,81,4.394449154672439
142767,22221,2017-NOV-weekend,Vienna,Apartment,3.5,4.5,1.8,127,4.844187086458591
142769,22221,2017-DEC-holiday,Vienna,Apartment,3.5,4.5,1.8,81,4.394449154672439
142772,22222,2018-JUNE-weekend,Vienna,Hotel,3.0,4.0,1.9,105,4.653960350157523
142775,22222,2017-DEC-holiday,Vienna,Hotel,3.0,4.0,1.9,77,4.343805421853684
142778,22222,2017-NOV-weekday,Vienna,Hotel,3.0,4.0,1.9,77,4.343805421853684
142780,22223,2017-NOV-weekday,Vienna,Hotel,4.0,4.8,0.8,140,4.941642422609304
142783,22223,2017-DEC-holiday,Vienna,Hotel,4.0,4.8,0.8,161,5.081404364984463
142784,22224,2017-NOV-weekend,Vienna,Hotel,4.0,4.0,1.0,159,5.0689042022202315
142787,22224,2018-JUNE-weekend,Vienna,Hotel,4.0,4.0,1.0,95,4.553876891600541
142791,22224,2017-NOV-weekday,Vienna,Hotel,4.0,4.0,1.0,99,4.59511985013459
142793,22224,2017-DEC-holiday,Vienna,Hotel,4.0,4.0,1.0,103,4.634728988229636
142802,22226,2017-DEC-holiday,Vienna,Hotel,4.0,4.4,1.4,127,4.844187086458591
142803,22226,2017-NOV-weekday,Vienna,Hotel,4.0,4.4,1.4,105,4.653960350157523
142804,22226,2018-JUNE-weekend,Vienna,Hotel,4.0,4.4,1.4,161,5.081404364984463
142808,22226,2017-NOV-weekend,Vienna,Hotel,4.0,4.4,1.4,125,4.8283137373023015
142813,22227,2018-JUNE-weekend,Vienna,Hotel,3.5,4.5,1.7,116,4.7535901911063645
142815,22227,2017-NOV-weekend,Vienna,Hotel,3.5,4.5,1.7,160,5.075173815233827
142816,22227,2017-DEC-holiday,Vienna,Hotel,3.5,4.5,1.7,103,4.634728988229636
142817,22227,2017-NOV-weekday,Vienna,Hotel,3.5,4.5,1.7,100,4.605170185988092
142827,22229,2017-DEC-holiday,Vienna,Hotel,3.0,3.9,1.1,76,4.330733340286331
142829,22229,2017-NOV-weekday,Vienna,Hotel,3.0,3.9,1.1,82,4.406719247264253
142831,22229,2017-NOV-weekend,Vienna,Hotel,3.0,3.9,1.1,195,5.272999558563747
142832,22230,2017-NOV-weekday,Vienna,Hotel,4.0,3.9,1.8,82,4.406719247264253
142835,22230,2018-JUNE-weekend,Vienna,Hotel,4.0,3.9,1.8,92,4.5217885770490405
142837,22230,2017-DEC-holiday,Vienna,Hotel,4.0,3.9,1.8,92,4.5217885770490405
142838,22231,2017-NOV-weekday,Vienna,Apartment,3.0,,1.8,88,4.477336814478207
142839,22231,2017-NOV-weekend,Vienna,Apartment,3.0,,1.8,91,4.51085950651685
142840,22231,2018-JUNE-weekend,Vienna,Apartment,3.0,,1.8,91,4.51085950651685
142841,22231,2017-DEC-holiday,Vienna,Apartment,3.0,,1.8,91,4.51085950651685
142847,22232,2017-DEC-holiday,Vienna,Apartment,2.0,3.2,1.5,169,5.1298987149230735
142848,22232,2018-JUNE-weekend,Vienna,Apartment,2.0,3.2,1.5,166,5.111987788356544
142850,22233,2017-NOV-weekday,Vienna,Apartment,3.0,,1.6,150,5.0106352940962555
142854,22233,2017-NOV-weekend,Vienna,Apartment,3.0,,1.6,162,5.087596335232384
142856,22233,2017-DEC-holiday,Vienna,Apartment,3.0,,1.6,188,5.236441962829949
142858,22233,2018-JUNE-weekend,Vienna,Apartment,3.0,,1.6,183,5.209486152841421
142862,22234,2017-DEC-holiday,Vienna,Apartment,2.0,3.7,1.6,220,5.393627546352362
142863,22234,2017-NOV-weekend,Vienna,Apartment,2.0,3.7,1.6,193,5.262690188904886
142864,22234,2018-JUNE-weekend,Vienna,Apartment,2.0,3.7,1.6,290,5.66988092298052
142865,22234,2017-NOV-weekday,Vienna,Apartment,2.0,3.7,1.6,134,4.897839799950911
142872,22235,2017-NOV-weekday,Vienna,Hotel,4.0,3.5,1.9,87,4.465908118654584
142873,22235,2017-DEC-holiday,Vienna,Hotel,4.0,3.5,1.9,97,4.574710978503383
142875,22235,2017-NOV-weekend,Vienna,Hotel,4.0,3.5,1.9,156,5.049856007249537
142876,22235,2018-JUNE-weekend,Vienna,Hotel,4.0,3.5,1.9,97,4.574710978503383
142877,22236,2018-JUNE-weekend,Vienna,Hotel,4.0,3.7,1.6,122,4.804021044733257
142878,22236,2017-NOV-weekend,Vienna,Hotel,4.0,3.7,1.6,156,5.049856007249537
142881,22236,2017-NOV-weekday,Vienna,Hotel,4.0,3.7,1.6,100,4.605170185988092
142885,22236,2017-DEC-holiday,Vienna,Hotel,4.0,3.7,1.6,100,4.605170185988092
142888,22237,2018-JUNE-weekend,Vienna,Hotel,4.0,4.3,1.6,99,4.59511985013459
142889,22237,2017-NOV-weekday,Vienna,Hotel,4.0,4.3,1.6,84,4.430816798843313
142891,22237,2017-NOV-weekend,Vienna,Hotel,4.0,4.3,1.6,139,4.9344739331306915
142894,22237,2017-DEC-holiday,Vienna,Hotel,4.0,4.3,1.6,94,4.543294782270004
142895,22238,2017-NOV-weekday,Vienna,Hotel,2.0,3.7,0.9,52,3.9512437185814275
142899,22238,2018-JUNE-weekend,Vienna,Hotel,2.0,3.7,0.9,68,4.219507705176107
142903,22239,2017-NOV-weekend,Vienna,Hotel,4.0,3.7,0.8,142,4.955827057601261
142906,22239,2017-DEC-holiday,Vienna,Hotel,4.0,3.7,0.8,162,5.087596335232384
142907,22239,2017-NOV-weekday,Vienna,Hotel,4.0,3.7,0.8,98,4.584967478670572
142909,22240,2017-NOV-weekday,Vienna,Hotel,5.0,4.9,0.7,333,5.808142489980444
142911,22240,2018-JUNE-weekend,Vienna,Hotel,5.0,4.9,0.7,354,5.869296913133774
142912,22240,2017-DEC-holiday,Vienna,Hotel,5.0,4.9,0.7,416,6.030685260261263
142915,22241,2018-JUNE-weekend,Vienna,Hotel,3.0,4.1,1.8,111,4.709530201312334
142918,22241,2017-DEC-holiday,Vienna,Hotel,3.0,4.1,1.8,99,4.59511985013459
142921,22241,2017-NOV-weekday,Vienna,Hotel,3.0,4.1,1.8,99,4.59511985013459
142924,22242,2018-JUNE-weekend,Vienna,Apartment,3.5,5.0,0.9,152,5.0238805208462765
142925,22242,2017-DEC-holiday,Vienna,Apartment,3.5,5.0,0.9,228,5.429345628954441
142939,22244,2017-DEC-holiday,Vienna,Apartment,3.5,4.6,1.6,196,5.278114659230517
142940,22244,2018-JUNE-weekend,Vienna,Apartment,3.5,4.6,1.6,191,5.25227342804663
142941,22244,2017-NOV-weekend,Vienna,Apartment,3.5,4.6,1.6,171,5.14166355650266
142943,22244,2017-NOV-weekday,Vienna,Apartment,3.5,4.6,1.6,160,5.075173815233827
142948,22245,2017-NOV-weekday,Vienna,Apartment,3.5,5.0,1.6,160,5.075173815233827
142953,22245,2017-NOV-weekend,Vienna,Apartment,3.5,5.0,1.6,171,5.14166355650266
142954,22245,2018-JUNE-weekend,Vienna,Apartment,3.5,5.0,1.6,191,5.25227342804663
142956,22246,2018-JUNE-weekend,Vienna,Hotel,3.0,3.5,1.6,113,4.727387818712341
142957,22246,2017-NOV-weekend,Vienna,Hotel,3.0,3.5,1.6,143,4.962844630259907
142958,22246,2017-DEC-holiday,Vienna,Hotel,3.0,3.5,1.6,91,4.51085950651685
142963,22246,2017-NOV-weekday,Vienna,Hotel,3.0,3.5,1.6,76,4.330733340286331
142976,22248,2017-NOV-weekday,Vienna,Hotel,3.0,3.7,0.8,113,4.727387818712341
142979,22248,2017-DEC-holiday,Vienna,Hotel,3.0,3.7,0.8,113,4.727387818712341
142980,22249,2017-NOV-weekday,Vienna,Hotel,4.0,4.4,0.9,110,4.700480365792417
142981,22249,2017-DEC-holiday,Vienna,Hotel,4.0,4.4,0.9,127,4.844187086458591
142986,22249,2017-NOV-weekend,Vienna,Hotel,4.0,4.4,0.9,197,5.2832037287379885
142987,22249,2018-JUNE-weekend,Vienna,Hotel,4.0,4.4,0.9,156,5.049856007249537
142992,22250,2017-DEC-holiday,Vienna,Hotel,4.0,4.6,1.0,205,5.3230099791384085
142993,22250,2017-NOV-weekday,Vienna,Hotel,4.0,4.6,1.0,184,5.214935757608986
142996,22251,2017-NOV-weekend,Vienna,Hotel,2.0,3.2,1.7,42,3.7376696182833684
142998,22251,2017-DEC-holiday,Vienna,Hotel,2.0,3.2,1.7,33,3.4965075614664802
142999,22251,2017-NOV-weekday,Vienna,Hotel,2.0,3.2,1.7,33,3.4965075614664802
143000,22251,2018-JUNE-weekend,Vienna,Hotel,2.0,3.2,1.7,53,3.970291913552122
143008,22252,2017-DEC-holiday,Vienna,Hotel,3.0,4.3,1.0,129,4.859812404361672
143011,22252,2018-JUNE-weekend,Vienna,Hotel,3.0,4.3,1.0,133,4.890349128221754
143014,22253,2017-DEC-holiday,Vienna,Hotel,4.0,4.1,1.7,90,4.499809670330265
143017,22253,2017-NOV-weekend,Vienna,Hotel,4.0,4.1,1.7,133,4.890349128221754
143018,22253,2017-NOV-weekday,Vienna,Hotel,4.0,4.1,1.7,99,4.59511985013459
143019,22253,2018-JUNE-weekend,Vienna,Hotel,4.0,4.1,1.7,109,4.6913478822291435
143021,22254,2017-NOV-weekday,Vienna,Hotel,3.0,3.9,0.8,122,4.804021044733257
143023,22254,2018-JUNE-weekend,Vienna,Hotel,3.0,3.9,0.8,163,5.093750200806762
143024,22254,2017-DEC-holiday,Vienna,Hotel,3.0,3.9,0.8,141,4.948759890378168
143028,22255,2018-JUNE-weekend,Vienna,Hotel,4.0,4.3,1.7,110,4.700480365792417
143030,22255,2017-NOV-weekday,Vienna,Hotel,4.0,4.3,1.7,122,4.804021044733257
143033,22255,2017-DEC-holiday,Vienna,Hotel,4.0,4.3,1.7,93,4.532599493153256
143034,22255,2017-NOV-weekend,Vienna,Hotel,4.0,4.3,1.7,127,4.844187086458591
143040,22256,2018-JUNE-weekend,Vienna,Hotel,4.0,4.0,1.7,141,4.948759890378168
143041,22256,2017-DEC-holiday,Vienna,Hotel,4.0,4.0,1.7,87,4.465908118654584
143043,22256,2017-NOV-weekday,Vienna,Hotel,4.0,4.0,1.7,105,4.653960350157523
143047,22257,2018-JUNE-weekend,Vienna,Apartment,4.0,5.0,1.7,155,5.043425116919247
143051,22257,2017-NOV-weekday,Vienna,Apartment,4.0,5.0,1.7,98,4.584967478670572
143053,22257,2017-DEC-holiday,Vienna,Apartment,4.0,5.0,1.7,155,5.043425116919247
143055,22258,2017-NOV-weekday,Vienna,Apartment,3.5,,1.4,92,4.5217885770490405
143058,22259,2017-NOV-weekday,Vienna,Hotel,4.0,4.0,1.4,109,4.6913478822291435
143061,22259,2018-JUNE-weekend,Vienna,Hotel,4.0,4.0,1.4,109,4.6913478822291435
143062,22259,2017-DEC-holiday,Vienna,Hotel,4.0,4.0,1.4,109,4.6913478822291435
143064,22260,2018-JUNE-weekend,Vienna,Hotel,3.0,4.1,1.2,144,4.969813299576001
143066,22260,2017-DEC-holiday,Vienna,Hotel,3.0,4.1,1.2,144,4.969813299576001
143067,22260,2017-NOV-weekend,Vienna,Hotel,3.0,4.1,1.2,144,4.969813299576001
143069,22260,2017-NOV-weekday,Vienna,Hotel,3.0,4.1,1.2,105,4.653960350157523
143073,22262,2018-JUNE-weekend,Vienna,Hotel,3.0,4.0,2.7,171,5.14166355650266
143076,22263,2018-JUNE-weekend,Vienna,Apartment,3.0,3.0,2.9,72,4.276666119016055
143084,22265,2018-JUNE-weekend,Vienna,Apartment,2.0,3.2,2.0,176,5.170483995038151
143085,22265,2017-NOV-weekend,Vienna,Apartment,2.0,3.2,2.0,191,5.25227342804663
143089,22265,2017-DEC-holiday,Vienna,Apartment,2.0,3.2,2.0,180,5.19295685089021
143091,22265,2017-NOV-weekday,Vienna,Apartment,2.0,3.2,2.0,133,4.890349128221754
143092,22266,2017-DEC-holiday,Vienna,Apartment,2.5,4.3,2.3,218,5.384495062789089
143096,22266,2017-NOV-weekday,Vienna,Apartment,2.5,4.3,2.3,133,4.890349128221754
143099,22266,2017-NOV-weekend,Vienna,Apartment,2.5,4.3,2.3,191,5.25227342804663
143100,22266,2018-JUNE-weekend,Vienna,Apartment,2.5,4.3,2.3,411,6.018593214496234
143104,22267,2017-DEC-holiday,Vienna,Apartment,4.0,4.5,2.3,142,4.955827057601261
143108,22267,2018-JUNE-weekend,Vienna,Apartment,4.0,4.5,2.3,182,5.204006687076795
143110,22268,2017-NOV-weekday,Vienna,Hotel,3.0,3.5,3.1,52,3.9512437185814275
143116,22269,2017-NOV-weekday,Vienna,Apartment,2.0,3.7,1.8,134,4.897839799950911
143118,22269,2018-JUNE-weekend,Vienna,Apartment,2.0,3.7,1.8,416,6.030685260261263
143119,22270,2018-JUNE-weekend,Vienna,Hotel,3.0,,5.2,178,5.181783550292085
143123,22270,2017-DEC-holiday,Vienna,Hotel,3.0,,5.2,180,5.19295685089021
143125,22270,2017-NOV-weekend,Vienna,Hotel,3.0,,5.2,160,5.075173815233827
143131,22271,2017-DEC-holiday,Vienna,Hotel,4.0,4.0,4.1,75,4.31748811353631
143134,22271,2017-NOV-weekday,Vienna,Hotel,4.0,4.0,4.1,80,4.382026634673881
143135,22271,2018-JUNE-weekend,Vienna,Hotel,4.0,4.0,4.1,116,4.7535901911063645
143136,22272,2017-NOV-weekend,Vienna,Hotel,2.0,4.0,2.9,91,4.51085950651685
143141,22272,2017-NOV-weekday,Vienna,Hotel,2.0,4.0,2.9,91,4.51085950651685
143142,22272,2018-JUNE-weekend,Vienna,Hotel,2.0,4.0,2.9,91,4.51085950651685
143144,22273,2018-JUNE-weekend,Vienna,Apartment,4.0,,2.6,137,4.919980925828125
143147,22273,2017-NOV-weekday,Vienna,Apartment,4.0,,2.6,129,4.859812404361672
143151,22275,2017-NOV-weekday,Vienna,Hotel,4.0,3.9,1.8,70,4.248495242049359
143154,22275,2018-JUNE-weekend,Vienna,Hotel,4.0,3.9,1.8,83,4.418840607796598
143157,22275,2017-DEC-holiday,Vienna,Hotel,4.0,3.9,1.8,79,4.3694478524670215
143160,22275,2017-NOV-weekend,Vienna,Hotel,4.0,3.9,1.8,104,4.6443908991413725
143161,22276,2018-JUNE-weekend,Vienna,Apartment,3.5,2.2,2.3,88,4.477336814478207
143163,22276,2017-NOV-weekday,Vienna,Apartment,3.5,2.2,2.3,88,4.477336814478207
143166,22276,2017-NOV-weekend,Vienna,Apartment,3.5,2.2,2.3,88,4.477336814478207
143167,22276,2017-DEC-holiday,Vienna,Apartment,3.5,2.2,2.3,100,4.605170185988092
143172,22277,2017-NOV-weekday,Vienna,Hotel,3.0,4.5,1.9,136,4.912654885736052
143173,22277,2017-NOV-weekend,Vienna,Hotel,3.0,4.5,1.9,204,5.318119993844216
143175,22277,2018-JUNE-weekend,Vienna,Hotel,3.0,4.5,1.9,141,4.948759890378168
143176,22277,2017-DEC-holiday,Vienna,Hotel,3.0,4.5,1.9,106,4.663439094112067
143181,22279,2017-DEC-holiday,Vienna,Hotel,3.0,4.1,2.1,99,4.59511985013459
143182,22279,2017-NOV-weekend,Vienna,Hotel,3.0,4.1,2.1,100,4.605170185988092
143185,22279,2017-NOV-weekday,Vienna,Hotel,3.0,4.1,2.1,80,4.382026634673881
143188,22279,2018-JUNE-weekend,Vienna,Hotel,3.0,4.1,2.1,125,4.8283137373023015
143192,22280,2017-NOV-weekend,Vienna,Apartment,2.0,3.9,2.3,181,5.198497031265826
143197,22280,2018-JUNE-weekend,Vienna,Apartment,2.0,3.9,2.3,405,6.003887067106539
143198,22280,2017-NOV-weekday,Vienna,Apartment,2.0,3.9,2.3,131,4.875197323201151
143199,22281,2017-NOV-weekday,Vienna,Hotel,3.0,4.1,2.4,81,4.394449154672439
143201,22281,2018-JUNE-weekend,Vienna,Hotel,3.0,4.1,2.4,110,4.700480365792417
143203,22281,2017-DEC-holiday,Vienna,Hotel,3.0,4.1,2.4,90,4.499809670330265
143209,22283,2018-JUNE-weekend,Vienna,Apartment,3.0,3.7,2.2,413,6.023447592961033
143213,22283,2017-DEC-holiday,Vienna,Apartment,3.0,3.7,2.2,208,5.337538079701318
143217,22284,2017-NOV-weekday,Vienna,Apartment,2.0,3.7,2.5,133,4.890349128221754
143222,22284,2017-DEC-holiday,Vienna,Apartment,2.0,3.7,2.5,219,5.389071729816501
143223,22284,2017-NOV-weekend,Vienna,Apartment,2.0,3.7,2.5,191,5.25227342804663
143224,22284,2018-JUNE-weekend,Vienna,Apartment,2.0,3.7,2.5,412,6.021023349349527
143225,22285,2017-DEC-holiday,Vienna,Hotel,4.0,3.7,3.6,138,4.927253685157205
143226,22285,2017-NOV-weekday,Vienna,Hotel,4.0,3.7,3.6,66,4.189654742026425
143227,22286,2017-NOV-weekend,Vienna,Hotel,3.0,4.0,2.8,491,6.19644412779452
143232,22286,2017-NOV-weekday,Vienna,Hotel,3.0,4.0,2.8,77,4.343805421853684
143234,22286,2018-JUNE-weekend,Vienna,Hotel,3.0,4.0,2.8,95,4.553876891600541
143235,22286,2017-DEC-holiday,Vienna,Hotel,3.0,4.0,2.8,65,4.174387269895637
143236,22287,2017-DEC-holiday,Vienna,Apartment,3.0,4.5,1.8,121,4.795790545596741
143237,22287,2017-NOV-weekend,Vienna,Apartment,3.0,4.5,1.8,121,4.795790545596741
143238,22287,2017-NOV-weekday,Vienna,Apartment,3.0,4.5,1.8,121,4.795790545596741
143239,22288,2018-JUNE-weekend,Vienna,Hotel,4.0,3.7,2.1,85,4.442651256490317
143240,22288,2017-NOV-weekend,Vienna,Hotel,4.0,3.7,2.1,140,4.941642422609304
143244,22288,2017-DEC-holiday,Vienna,Hotel,4.0,3.7,2.1,66,4.189654742026425
143245,22288,2017-NOV-weekday,Vienna,Hotel,4.0,3.7,2.1,69,4.23410650459726
143248,22289,2018-JUNE-weekend,Vienna,Hotel,3.0,4.1,2.1,83,4.418840607796598
143253,22289,2017-NOV-weekend,Vienna,Hotel,3.0,4.1,2.1,114,4.736198448394496
143254,22289,2017-DEC-holiday,Vienna,Hotel,3.0,4.1,2.1,83,4.418840607796598
143255,22289,2017-NOV-weekday,Vienna,Hotel,3.0,4.1,2.1,83,4.418840607796598
143264,22291,2018-JUNE-weekend,Vienna,Apartment,3.5,4.0,2.7,412,6.021023349349527
143267,22291,2017-NOV-weekday,Vienna,Apartment,3.5,4.0,2.7,133,4.890349128221754
143268,22291,2017-DEC-holiday,Vienna,Apartment,3.5,4.0,2.7,219,5.389071729816501
143274,22293,2017-DEC-holiday,Vienna,Hotel,4.0,3.9,1.8,100,4.605170185988092
143277,22293,2018-JUNE-weekend,Vienna,Hotel,4.0,3.9,1.8,111,4.709530201312334
143278,22293,2017-NOV-weekday,Vienna,Hotel,4.0,3.9,1.8,77,4.343805421853684
143285,22295,2017-DEC-holiday,Vienna,Hotel,4.5,4.3,2.9,90,4.499809670330265
143286,22295,2018-JUNE-weekend,Vienna,Hotel,4.5,4.3,2.9,111,4.709530201312334
143291,22295,2017-NOV-weekday,Vienna,Hotel,4.5,4.3,2.9,142,4.955827057601261
143293,22296,2017-DEC-holiday,Vienna,Hotel,4.0,3.9,1.7,95,4.553876891600541
143294,22296,2018-JUNE-weekend,Vienna,Hotel,4.0,3.9,1.7,113,4.727387818712341
143298,22296,2017-NOV-weekend,Vienna,Hotel,4.0,3.9,1.7,130,4.867534450455582
143300,22296,2017-NOV-weekday,Vienna,Hotel,4.0,3.9,1.7,121,4.795790545596741
143305,22297,2018-JUNE-weekend,Vienna,Apartment,2.0,4.0,2.6,188,5.236441962829949
143308,22297,2017-NOV-weekend,Vienna,Apartment,2.0,4.0,2.6,193,5.262690188904886
143310,22297,2017-DEC-holiday,Vienna,Apartment,2.0,4.0,2.6,192,5.2574953720277815
143312,22298,2018-JUNE-weekend,Vienna,Apartment,3.0,3.7,2.7,413,6.023447592961033
143314,22298,2017-DEC-holiday,Vienna,Apartment,3.0,3.7,2.7,219,5.389071729816501
143319,22299,2017-DEC-holiday,Vienna,Hotel,3.0,3.5,3.6,68,4.219507705176107
143322,22299,2017-NOV-weekday,Vienna,Hotel,3.0,3.5,3.6,68,4.219507705176107
143324,22299,2018-JUNE-weekend,Vienna,Hotel,3.0,3.5,3.6,74,4.30406509320417
143328,22300,2017-NOV-weekend,Vienna,Hotel,3.0,3.7,2.0,69,4.23410650459726
143329,22300,2017-NOV-weekday,Vienna,Hotel,3.0,3.7,2.0,63,4.143134726391533
143331,22300,2017-DEC-holiday,Vienna,Hotel,3.0,3.7,2.0,386,5.955837369464831
143332,22301,2017-NOV-weekday,Vienna,Hotel,3.0,4.5,2.1,101,4.61512051684126
143333,22301,2017-NOV-weekend,Vienna,Hotel,3.0,4.5,2.1,120,4.787491742782046
143335,22301,2018-JUNE-weekend,Vienna,Hotel,3.0,4.5,2.1,109,4.6913478822291435
143340,22302,2017-NOV-weekend,Vienna,Hotel,4.0,3.7,2.6,85,4.442651256490317
143342,22302,2017-NOV-weekday,Vienna,Hotel,4.0,3.7,2.6,75,4.31748811353631
143344,22302,2017-DEC-holiday,Vienna,Hotel,4.0,3.7,2.6,75,4.31748811353631
143346,22303,2017-NOV-weekday,Vienna,Hotel,4.0,4.3,3.6,156,5.049856007249537
143351,22303,2017-DEC-holiday,Vienna,Hotel,4.0,4.3,3.6,213,5.3612921657094255
143352,22303,2018-JUNE-weekend,Vienna,Hotel,4.0,4.3,3.6,156,5.049856007249537
143355,22304,2017-DEC-holiday,Vienna,Hotel,3.0,3.5,3.7,80,4.382026634673881
143357,22304,2017-NOV-weekday,Vienna,Hotel,3.0,3.5,3.7,56,4.02535169073515
143359,22304,2018-JUNE-weekend,Vienna,Hotel,3.0,3.5,3.7,68,4.219507705176107
143360,22304,2017-NOV-weekend,Vienna,Hotel,3.0,3.5,3.7,114,4.736198448394496
143367,22306,2018-JUNE-weekend,Vienna,Hotel,3.5,4.5,2.4,97,4.574710978503383
143369,22306,2017-DEC-holiday,Vienna,Hotel,3.5,4.5,2.4,64,4.1588830833596715
143370,22306,2017-NOV-weekday,Vienna,Hotel,3.5,4.5,2.4,82,4.406719247264253
143374,22307,2017-NOV-weekend,Vienna,Hotel,4.0,4.4,2.6,164,5.099866427824199
143376,22307,2017-NOV-weekday,Vienna,Hotel,4.0,4.4,2.6,82,4.406719247264253
143381,22307,2017-DEC-holiday,Vienna,Hotel,4.0,4.4,2.6,87,4.465908118654584
143382,22307,2018-JUNE-weekend,Vienna,Hotel,4.0,4.4,2.6,87,4.465908118654584
143383,22308,2018-JUNE-weekend,Vienna,Apartment,3.0,3.7,2.6,72,4.276666119016055
143388,22309,2017-NOV-weekend,Vienna,Hotel,3.0,3.7,4.1,106,4.663439094112067
143389,22309,2017-NOV-weekday,Vienna,Hotel,3.0,3.7,4.1,106,4.663439094112067
143391,22310,2017-DEC-holiday,Vienna,Hotel,3.0,2.7,3.1,85,4.442651256490317
143392,22310,2017-NOV-weekday,Vienna,Hotel,3.0,2.7,3.1,85,4.442651256490317
143393,22311,2017-NOV-weekend,Vienna,Hotel,3.5,4.5,2.6,83,4.418840607796598
143396,22311,2017-NOV-weekday,Vienna,Hotel,3.5,4.5,2.6,83,4.418840607796598
143399,22311,2017-DEC-holiday,Vienna,Hotel,3.5,4.5,2.6,100,4.605170185988092
143401,22311,2018-JUNE-weekend,Vienna,Hotel,3.5,4.5,2.6,117,4.762173934797756
143403,22312,2017-NOV-weekday,Vienna,Hotel,4.0,4.1,2.9,92,4.5217885770490405
143406,22312,2018-JUNE-weekend,Vienna,Hotel,4.0,4.1,2.9,103,4.634728988229636
143408,22312,2017-DEC-holiday,Vienna,Hotel,4.0,4.1,2.9,78,4.356708826689592
143411,22312,2017-NOV-weekend,Vienna,Hotel,4.0,4.1,2.9,114,4.736198448394496
143420,22314,2017-DEC-holiday,Vienna,Apartment,3.0,4.3,2.3,94,4.543294782270004
