,hotel_id,city,distance,stars,rating,country,city_actual,rating_reviewcount,center1label,center2label,neighbourhood,ratingta,ratingta_count,distance_alter,accommodation_type
16503,16505,Rome,0.8,,,Italy,Rome,,City centre,Palazzo Madama,Repubblica,,,1.0,Apartment
16504,16504,Rome,0.8,,,Italy,Rome,,City centre,Grotta del Bue Marino,Repubblica,,,0.4,Apartment
16505,16506,Rome,0.8,,4.1,Italy,Rome,76.0,City centre,Palazzo Madama,Repubblica,,,0.9,Apartment
16506,16508,Rome,0.9,,,Italy,Rome,,City centre,Palazzo Madama,Repubblica,,,1.2,Apartment
16507,16507,Rome,0.9,,,Italy,Rome,,City centre,Grotta del Bue Marino,Repubblica,,,0.3,Apartment
16508,16509,Rome,0.8,,5.0,Italy,Rome,1.0,City centre,Palazzo Madama,Repubblica,,,1.0,Apartment
16509,16510,Rome,0.9,,4.3,Italy,Rome,10.0,City centre,Grotta del Bue Marino,Repubblica,,,0.3,Apartment
16510,16511,Rome,0.9,,2.7,Italy,Rome,3.0,City centre,Palazzo Madama,Repubblica,,,1.2,Apartment
16511,16512,Rome,0.9,,,Italy,Rome,,City centre,Palazzo Madama,Repubblica,,,1.2,Apartment
16512,16513,Rome,0.9,,4.1,Italy,Rome,5.0,City centre,Palazzo Madama,Repubblica,,,1.2,Apartment
16513,16514,Rome,0.9,,,Italy,Rome,,City centre,Palazzo Madama,Repubblica,,,1.2,Apartment
16514,16515,Rome,0.9,,,Italy,Rome,,City centre,Palazzo Madama,Repubblica,,,1.2,Apartment
16515,16516,Rome,0.8,,2.0,Italy,Rome,1.0,City centre,Grotta del Bue Marino,Repubblica,,,0.4,Apartment
16516,16517,Rome,0.8,,2.7,Italy,Rome,5.0,City centre,Palazzo Madama,Repubblica,,,1.1,Apartment
16517,16518,Rome,0.9,2.0,4.0,Italy,Rome,111.0,City centre,Grotta del Bue Marino,Repubblica,4.5,1295.0,0.2,Hotel
16518,16520,Rome,0.9,4.0,3.5,Italy,Rome,188.0,City centre,Palazzo Madama,Repubblica,3.0,535.0,1.1,Hotel
16519,16519,Rome,0.9,4.0,3.5,Italy,Rome,188.0,City centre,Grotta del Bue Marino,Repubblica,3.0,535.0,0.3,Hotel
16520,16521,Rome,0.9,,3.9,Italy,Rome,118.0,City centre,Grotta del Bue Marino,Repubblica,4.5,240.0,0.4,Guest House
16521,16522,Rome,0.9,,3.9,Italy,Rome,118.0,City centre,Palazzo Madama,Repubblica,4.5,240.0,1.0,Guest House
16522,16524,Rome,0.7,3.0,4.0,Italy,Rome,178.0,City centre,Palazzo Madama,Repubblica,4.0,747.0,0.8,Hotel
16523,16523,Rome,0.7,3.0,4.0,Italy,Rome,178.0,City centre,Grotta del Bue Marino,Repubblica,4.0,747.0,0.6,Hotel
16524,16525,Rome,0.6,1.0,3.9,Italy,Rome,40.0,City centre,Grotta del Bue Marino,Repubblica,4.5,149.0,0.6,Hotel
16525,16526,Rome,0.6,1.0,3.9,Italy,Rome,40.0,City centre,Palazzo Madama,Repubblica,4.5,149.0,0.8,Hotel
16526,16528,Rome,0.8,3.0,3.7,Italy,Rome,204.0,City centre,Palazzo Madama,Repubblica,4.0,625.0,1.1,Hotel
16527,16527,Rome,0.8,3.0,3.7,Italy,Rome,204.0,City centre,Grotta del Bue Marino,Repubblica,4.0,625.0,0.3,Hotel
16528,16529,Rome,0.8,3.0,3.7,Italy,Rome,141.0,City centre,Grotta del Bue Marino,Repubblica,3.5,464.0,0.3,Hotel
16529,16530,Rome,0.8,3.0,3.7,Italy,Rome,141.0,City centre,Palazzo Madama,Repubblica,3.5,464.0,1.1,Hotel
16530,16532,Rome,0.7,2.0,4.0,Italy,Rome,77.0,City centre,Palazzo Madama,Repubblica,4.0,720.0,1.0,Hotel
16531,16531,Rome,0.7,2.0,4.0,Italy,Rome,77.0,City centre,Grotta del Bue Marino,Repubblica,4.0,720.0,0.4,Hotel
16532,16533,Rome,0.7,,3.7,Italy,Rome,46.0,City centre,Grotta del Bue Marino,Repubblica,4.0,147.0,0.4,Guest House
16533,16534,Rome,0.7,,3.7,Italy,Rome,46.0,City centre,Palazzo Madama,Repubblica,4.0,147.0,1.0,Guest House
16534,16535,Rome,0.7,2.0,3.4,Italy,Rome,66.0,City centre,Grotta del Bue Marino,Repubblica,3.5,159.0,0.4,Hotel
16535,16536,Rome,0.7,2.0,3.4,Italy,Rome,66.0,City centre,Palazzo Madama,Repubblica,3.5,159.0,1.0,Hotel
16536,16537,Rome,0.7,,3.5,Italy,Rome,35.0,City centre,Grotta del Bue Marino,Repubblica,3.5,277.0,0.4,Guest House
16537,16538,Rome,0.7,,3.5,Italy,Rome,35.0,City centre,Palazzo Madama,Repubblica,3.5,277.0,1.0,Guest House
16538,16540,Rome,0.7,2.0,3.5,Italy,Rome,75.0,City centre,Palazzo Madama,Repubblica,3.5,202.0,1.0,Hotel
16539,16539,Rome,0.7,2.0,3.5,Italy,Rome,75.0,City centre,Grotta del Bue Marino,Repubblica,3.5,202.0,0.4,Hotel
16540,16542,Rome,0.8,3.0,2.9,Italy,Rome,60.0,City centre,Palazzo Madama,Repubblica,2.5,167.0,1.0,Hotel
16541,16541,Rome,0.8,3.0,2.9,Italy,Rome,60.0,City centre,Grotta del Bue Marino,Repubblica,2.5,167.0,0.3,Hotel
16542,16544,Rome,0.7,2.0,4.3,Italy,Rome,73.0,City centre,Palazzo Madama,Repubblica,4.5,621.0,1.0,Hotel
16543,16543,Rome,0.7,2.0,4.3,Italy,Rome,73.0,City centre,Grotta del Bue Marino,Repubblica,4.5,621.0,0.4,Hotel
16544,16546,Rome,0.8,4.0,4.6,Italy,Rome,1489.0,City centre,Palazzo Madama,Repubblica,4.5,4286.0,1.1,Hotel
16545,16545,Rome,0.8,4.0,4.6,Italy,Rome,1489.0,City centre,Grotta del Bue Marino,Repubblica,4.5,4286.0,0.3,Hotel
16546,16547,Rome,0.8,,3.0,Italy,Rome,1.0,City centre,Grotta del Bue Marino,Repubblica,4.5,38.0,0.4,Bed and breakfast
16547,16549,Rome,0.7,,4.3,Italy,Rome,253.0,City centre,Palazzo Madama,Repubblica,4.5,337.0,0.9,Guest House
16548,16548,Rome,0.7,,4.3,Italy,Rome,253.0,City centre,Grotta del Bue Marino,Repubblica,4.5,337.0,0.4,Guest House
16549,16551,Rome,0.7,4.0,4.5,Italy,Rome,600.0,City centre,Palazzo Madama,Repubblica,4.5,1394.0,0.8,Hotel
16550,16550,Rome,0.7,4.0,4.5,Italy,Rome,600.0,City centre,Grotta del Bue Marino,Repubblica,4.5,1394.0,0.5,Hotel
16551,16553,Rome,0.7,,4.8,Italy,Rome,59.0,City centre,Palazzo Madama,Repubblica,5.0,75.0,0.8,Guest House
16552,16552,Rome,0.7,,4.8,Italy,Rome,59.0,City centre,Grotta del Bue Marino,Repubblica,5.0,75.0,0.5,Guest House
16553,16554,Rome,0.7,,4.4,Italy,Rome,47.0,City centre,Grotta del Bue Marino,Repubblica,4.5,91.0,0.5,Guest House
16554,16555,Rome,0.7,,4.4,Italy,Rome,47.0,City centre,Palazzo Madama,Repubblica,4.5,91.0,0.8,Guest House
16555,16556,Rome,0.7,,4.3,Italy,Rome,3.0,City centre,Grotta del Bue Marino,Repubblica,4.5,109.0,0.5,Guest House
16556,16557,Rome,0.7,,4.3,Italy,Rome,3.0,City centre,Palazzo Madama,Repubblica,4.5,109.0,0.8,Guest House
16557,16558,Rome,0.8,,4.0,Italy,Rome,153.0,City centre,Grotta del Bue Marino,Repubblica,4.5,338.0,0.3,Guest House
16558,16559,Rome,0.8,,4.0,Italy,Rome,153.0,City centre,Palazzo Madama,Repubblica,4.5,338.0,1.1,Guest House
16559,16560,Rome,0.8,,4.5,Italy,Rome,40.0,City centre,Grotta del Bue Marino,Repubblica,4.5,1060.0,0.3,Guest House
16560,16561,Rome,0.8,,4.5,Italy,Rome,40.0,City centre,Palazzo Madama,Repubblica,4.5,1060.0,1.1,Guest House
16561,16562,Rome,0.8,,4.5,Italy,Rome,278.0,City centre,Grotta del Bue Marino,Repubblica,4.5,1491.0,0.3,Guest House
16562,16563,Rome,0.8,,4.5,Italy,Rome,278.0,City centre,Palazzo Madama,Repubblica,4.5,1491.0,1.1,Guest House
16563,16564,Rome,0.8,,4.0,Italy,Rome,93.0,City centre,Grotta del Bue Marino,Repubblica,4.5,275.0,0.3,Guest House
16564,16565,Rome,0.8,,4.0,Italy,Rome,93.0,City centre,Palazzo Madama,Repubblica,4.5,275.0,1.1,Guest House
16565,16566,Rome,0.9,3.0,3.2,Italy,Rome,159.0,City centre,Grotta del Bue Marino,Repubblica,3.5,754.0,0.2,Hotel
16566,16567,Rome,0.9,3.0,3.2,Italy,Rome,159.0,City centre,Palazzo Madama,Repubblica,3.5,754.0,1.1,Hotel
16567,16569,Rome,0.8,4.0,4.5,Italy,Rome,311.0,City centre,Palazzo Madama,Repubblica,4.5,1222.0,1.0,Hotel
16568,16568,Rome,0.8,4.0,4.5,Italy,Rome,311.0,City centre,Grotta del Bue Marino,Repubblica,4.5,1222.0,0.3,Hotel
16569,16571,Rome,0.8,5.0,3.5,Italy,Rome,69.0,City centre,Palazzo Madama,Repubblica,4.0,1671.0,1.0,Hotel
16570,16570,Rome,0.8,5.0,3.5,Italy,Rome,69.0,City centre,Grotta del Bue Marino,Repubblica,4.0,1671.0,0.3,Hotel
16571,16572,Rome,0.6,2.0,3.2,Italy,Rome,55.0,City centre,Grotta del Bue Marino,Repubblica,3.5,265.0,0.7,Hotel
16572,16574,Rome,0.8,,3.7,Italy,Rome,33.0,City centre,Palazzo Madama,Repubblica,3.5,157.0,1.0,Guest House
16573,16573,Rome,0.8,,3.7,Italy,Rome,33.0,City centre,Grotta del Bue Marino,Repubblica,3.5,157.0,0.3,Guest House
16574,16575,Rome,0.6,,4.0,Italy,Rome,22.0,City centre,Grotta del Bue Marino,Repubblica,4.5,75.0,0.7,Guest House
16575,16576,Rome,0.8,3.0,4.4,Italy,Rome,78.0,City centre,Grotta del Bue Marino,Repubblica,4.5,732.0,0.3,Hotel
16576,16577,Rome,0.8,3.0,4.4,Italy,Rome,78.0,City centre,Palazzo Madama,Repubblica,4.5,732.0,1.0,Hotel
16577,16579,Rome,0.8,3.0,3.9,Italy,Rome,72.0,City centre,Palazzo Madama,Repubblica,3.5,187.0,1.0,Hotel
16578,16578,Rome,0.8,3.0,3.9,Italy,Rome,72.0,City centre,Grotta del Bue Marino,Repubblica,3.5,187.0,0.3,Hotel
16579,16581,Rome,0.8,,4.3,Italy,Rome,74.0,City centre,Palazzo Madama,Repubblica,4.5,34.0,1.0,Bed and breakfast
16580,16580,Rome,0.8,,4.3,Italy,Rome,74.0,City centre,Grotta del Bue Marino,Repubblica,4.5,34.0,0.3,Bed and breakfast
16581,16582,Rome,0.8,4.0,4.8,Italy,Rome,990.0,City centre,Grotta del Bue Marino,Repubblica,5.0,6874.0,0.3,Hotel
16582,16583,Rome,0.8,4.0,4.8,Italy,Rome,990.0,City centre,Palazzo Madama,Repubblica,5.0,6874.0,1.0,Hotel
16583,16584,Rome,0.7,,3.5,Italy,Rome,8.0,City centre,Grotta del Bue Marino,Repubblica,4.5,340.0,0.3,Guest House
16584,16585,Rome,0.7,,3.5,Italy,Rome,8.0,City centre,Palazzo Madama,Repubblica,4.5,340.0,1.0,Guest House
16585,16587,Rome,0.8,3.0,4.0,Italy,Rome,267.0,City centre,Palazzo Madama,Repubblica,4.0,981.0,1.0,Hotel
16586,16586,Rome,0.8,3.0,4.0,Italy,Rome,267.0,City centre,Grotta del Bue Marino,Repubblica,4.0,981.0,0.3,Hotel
16587,16589,Rome,0.7,,4.0,Italy,Rome,30.0,City centre,Palazzo Madama,Repubblica,4.0,181.0,1.0,Guest House
16588,16588,Rome,0.7,,4.0,Italy,Rome,30.0,City centre,Grotta del Bue Marino,Repubblica,4.0,181.0,0.3,Guest House
16589,16590,Rome,0.8,,4.5,Italy,Rome,53.0,City centre,Palazzo Madama,Repubblica,5.0,404.0,1.0,Guest House
16590,16591,Rome,0.8,,3.5,Italy,Rome,52.0,City centre,Grotta del Bue Marino,Repubblica,3.5,30.0,0.3,Guest House
16591,16592,Rome,0.8,,3.5,Italy,Rome,52.0,City centre,Palazzo Madama,Repubblica,3.5,30.0,1.0,Guest House
16592,16594,Rome,0.8,,3.5,Italy,Rome,80.0,City centre,Palazzo Madama,Repubblica,4.5,312.0,1.0,Guest House
16593,16593,Rome,0.8,,3.5,Italy,Rome,80.0,City centre,Grotta del Bue Marino,Repubblica,4.5,312.0,0.3,Guest House
16594,16596,Rome,0.8,3.0,,Italy,Rome,,City centre,Palazzo Madama,Repubblica,4.5,417.0,1.0,Hotel
16595,16595,Rome,0.8,3.0,,Italy,Rome,,City centre,Grotta del Bue Marino,Repubblica,4.5,417.0,0.3,Hotel
16596,16597,Rome,0.8,,3.0,Italy,Rome,4.0,City centre,Grotta del Bue Marino,Repubblica,4.0,13.0,0.3,Guest House
16597,16598,Rome,0.8,,3.0,Italy,Rome,4.0,City centre,Palazzo Madama,Repubblica,4.0,13.0,1.0,Guest House
16598,16599,Rome,0.8,,4.5,Italy,Rome,20.0,City centre,Grotta del Bue Marino,Repubblica,4.5,36.0,0.3,Guest House
16599,16600,Rome,0.8,,4.5,Italy,Rome,20.0,City centre,Palazzo Madama,Repubblica,4.5,36.0,1.0,Guest House
16600,16601,Rome,0.8,2.0,3.9,Italy,Rome,41.0,City centre,Grotta del Bue Marino,Repubblica,3.5,151.0,0.3,Hotel
16601,16602,Rome,0.8,2.0,3.9,Italy,Rome,41.0,City centre,Palazzo Madama,Repubblica,3.5,151.0,1.0,Hotel
16602,16604,Rome,0.8,,3.2,Italy,Rome,27.0,City centre,Palazzo Madama,Repubblica,3.5,192.0,1.0,Guest House
16603,16603,Rome,0.8,,3.2,Italy,Rome,27.0,City centre,Grotta del Bue Marino,Repubblica,3.5,192.0,0.3,Guest House
16604,16606,Rome,0.8,3.0,3.4,Italy,Rome,118.0,City centre,Palazzo Madama,Repubblica,3.5,326.0,1.0,Hotel
16605,16605,Rome,0.8,3.0,3.4,Italy,Rome,118.0,City centre,Grotta del Bue Marino,Repubblica,3.5,326.0,0.3,Hotel
16606,16607,Rome,0.8,3.0,2.5,Italy,Rome,137.0,City centre,Grotta del Bue Marino,Repubblica,2.0,430.0,0.3,Hotel
16607,16608,Rome,0.8,3.0,2.5,Italy,Rome,137.0,City centre,Palazzo Madama,Repubblica,2.0,430.0,1.1,Hotel
16608,16610,Rome,0.7,1.0,3.4,Italy,Rome,51.0,City centre,Palazzo Madama,Repubblica,4.0,196.0,1.0,Hotel
16609,16609,Rome,0.7,1.0,3.4,Italy,Rome,51.0,City centre,Grotta del Bue Marino,Repubblica,4.0,196.0,0.4,Hotel
16610,16611,Rome,0.7,4.0,3.7,Italy,Rome,723.0,City centre,Grotta del Bue Marino,Repubblica,3.5,1924.0,0.4,Hotel
16611,16612,Rome,0.7,4.0,3.7,Italy,Rome,723.0,City centre,Palazzo Madama,Repubblica,3.5,1924.0,0.9,Hotel
16612,16613,Rome,0.8,,3.7,Italy,Rome,34.0,City centre,Palazzo Madama,Repubblica,4.0,21.0,1.1,Apartment
16613,16614,Rome,0.6,3.0,3.5,Italy,Rome,85.0,City centre,Grotta del Bue Marino,Repubblica,3.5,217.0,0.6,Hotel
16614,16615,Rome,0.6,3.0,3.5,Italy,Rome,85.0,City centre,Palazzo Madama,Repubblica,3.5,217.0,0.8,Hotel
16615,16616,Rome,0.7,,4.5,Italy,Rome,66.0,City centre,Grotta del Bue Marino,Repubblica,4.5,215.0,0.4,Bed and breakfast
16616,16617,Rome,0.7,,4.5,Italy,Rome,66.0,City centre,Palazzo Madama,Repubblica,4.5,215.0,0.9,Bed and breakfast
16617,16618,Rome,0.7,2.0,4.0,Italy,Rome,1.0,City centre,Grotta del Bue Marino,Repubblica,5.0,5.0,0.4,Hotel
16618,16619,Rome,0.7,2.0,4.0,Italy,Rome,1.0,City centre,Palazzo Madama,Repubblica,5.0,5.0,0.9,Hotel
16619,16621,Rome,0.7,3.0,4.0,Italy,Rome,86.0,City centre,Palazzo Madama,Repubblica,4.5,335.0,0.9,Hotel
16620,16620,Rome,0.7,3.0,4.0,Italy,Rome,86.0,City centre,Grotta del Bue Marino,Repubblica,4.5,335.0,0.5,Hotel
16621,16623,Rome,0.7,3.0,3.5,Italy,Rome,181.0,City centre,Palazzo Madama,Repubblica,3.5,534.0,0.8,Hotel
16622,16622,Rome,0.7,3.0,3.5,Italy,Rome,181.0,City centre,Grotta del Bue Marino,Repubblica,3.5,534.0,0.5,Hotel
16623,16625,Rome,0.7,3.0,3.5,Italy,Rome,134.0,City centre,Palazzo Madama,Repubblica,4.0,1029.0,0.9,Hotel
16624,16624,Rome,0.7,3.0,3.5,Italy,Rome,134.0,City centre,Grotta del Bue Marino,Repubblica,4.0,1029.0,0.5,Hotel
16625,16626,Rome,0.8,4.0,4.0,Italy,Rome,1458.0,City centre,Grotta del Bue Marino,Repubblica,4.0,3280.0,0.3,Hotel
16626,16627,Rome,0.8,4.0,4.0,Italy,Rome,1458.0,City centre,Palazzo Madama,Repubblica,4.0,3280.0,1.1,Hotel
16627,16629,Rome,0.7,4.0,4.6,Italy,Rome,264.0,City centre,Palazzo Madama,Repubblica,4.5,356.0,0.8,Hotel
16628,16628,Rome,0.7,4.0,4.6,Italy,Rome,264.0,City centre,Grotta del Bue Marino,Repubblica,4.5,356.0,0.5,Hotel
16629,16631,Rome,0.8,3.0,3.5,Italy,Rome,110.0,City centre,Palazzo Madama,Repubblica,3.5,163.0,1.0,Hotel
16630,16630,Rome,0.8,3.0,3.5,Italy,Rome,110.0,City centre,Grotta del Bue Marino,Repubblica,3.5,163.0,0.3,Hotel
16631,16632,Rome,0.7,3.0,3.9,Italy,Rome,19.0,City centre,Palazzo Madama,Repubblica,4.0,1029.0,0.9,Hotel
16632,16633,Rome,0.8,3.0,4.3,Italy,Rome,54.0,City centre,Grotta del Bue Marino,Repubblica,4.5,307.0,0.3,Hotel
16633,16634,Rome,0.8,3.0,4.3,Italy,Rome,54.0,City centre,Palazzo Madama,Repubblica,4.5,307.0,1.1,Hotel
16634,16636,Rome,0.7,4.0,4.3,Italy,Rome,165.0,City centre,Palazzo Madama,Repubblica,4.5,827.0,0.9,Hotel
16635,16635,Rome,0.7,4.0,4.3,Italy,Rome,165.0,City centre,Grotta del Bue Marino,Repubblica,4.5,827.0,0.4,Hotel
16636,16638,Rome,0.7,3.0,3.9,Italy,Rome,246.0,City centre,Palazzo Madama,Repubblica,3.5,814.0,0.9,Hotel
16637,16637,Rome,0.7,3.0,3.9,Italy,Rome,246.0,City centre,Grotta del Bue Marino,Repubblica,3.5,814.0,0.4,Hotel
16638,16640,Rome,0.8,,4.5,Italy,Rome,85.0,City centre,Palazzo Madama,Repubblica,4.5,216.0,1.0,Guest House
16639,16639,Rome,0.8,,4.5,Italy,Rome,85.0,City centre,Grotta del Bue Marino,Repubblica,4.5,216.0,0.4,Guest House
16640,16641,Rome,0.7,,4.3,Italy,Rome,12.0,City centre,Palazzo Madama,Repubblica,4.0,5.0,0.8,Apartment
16641,16643,Rome,0.8,3.0,3.7,Italy,Rome,47.0,City centre,Palazzo Madama,Repubblica,4.0,550.0,0.9,Hotel
16642,16642,Rome,0.8,3.0,3.7,Italy,Rome,47.0,City centre,Grotta del Bue Marino,Repubblica,4.0,550.0,0.4,Hotel
16643,16644,Rome,0.7,4.0,4.5,Italy,Rome,640.0,City centre,Grotta del Bue Marino,Repubblica,4.5,947.0,0.4,Hotel
16644,16645,Rome,0.7,4.0,4.5,Italy,Rome,640.0,City centre,Palazzo Madama,Repubblica,4.5,947.0,0.9,Hotel
16645,16647,Rome,0.8,2.0,3.9,Italy,Rome,74.0,City centre,Palazzo Madama,Repubblica,3.5,341.0,0.9,Hotel
16646,16646,Rome,0.8,2.0,3.9,Italy,Rome,74.0,City centre,Grotta del Bue Marino,Repubblica,3.5,341.0,0.4,Hotel
16647,16648,Rome,0.8,,4.0,Italy,Rome,17.0,City centre,Palazzo Madama,Repubblica,4.0,376.0,0.9,Guest House
16648,16650,Rome,0.7,,4.9,Italy,Rome,15.0,City centre,Palazzo Madama,Repubblica,5.0,33.0,0.9,Bed and breakfast
16649,16649,Rome,0.7,,4.9,Italy,Rome,15.0,City centre,Grotta del Bue Marino,Repubblica,5.0,33.0,0.5,Bed and breakfast
16650,16652,Rome,0.7,,3.7,Italy,Rome,50.0,City centre,Palazzo Madama,Repubblica,3.5,83.0,0.9,Guest House
16651,16651,Rome,0.7,,3.7,Italy,Rome,50.0,City centre,Grotta del Bue Marino,Repubblica,3.5,83.0,0.5,Guest House
16652,16654,Rome,0.7,,4.4,Italy,Rome,5.0,City centre,Palazzo Madama,Repubblica,4.5,40.0,0.9,Guest House
16653,16653,Rome,0.7,,4.4,Italy,Rome,5.0,City centre,Grotta del Bue Marino,Repubblica,4.5,40.0,0.4,Guest House
16654,16656,Rome,0.8,1.0,4.5,Italy,Rome,213.0,City centre,Palazzo Madama,Repubblica,4.5,1197.0,1.1,Hotel
16655,16655,Rome,0.8,1.0,4.5,Italy,Rome,213.0,City centre,Grotta del Bue Marino,Repubblica,4.5,1197.0,0.3,Hotel
16656,16658,Rome,0.8,3.0,3.4,Italy,Rome,45.0,City centre,Palazzo Madama,Repubblica,3.5,305.0,1.1,Hotel
16657,16657,Rome,0.8,3.0,3.4,Italy,Rome,45.0,City centre,Grotta del Bue Marino,Repubblica,3.5,305.0,0.3,Hotel
16658,16659,Rome,0.9,4.0,4.0,Italy,Rome,268.0,City centre,Grotta del Bue Marino,Repubblica,3.5,1222.0,0.2,Hotel
16659,16660,Rome,0.9,4.0,4.0,Italy,Rome,268.0,City centre,Palazzo Madama,Repubblica,3.5,1222.0,1.1,Hotel
16660,16662,Rome,0.8,3.0,3.5,Italy,Rome,143.0,City centre,Palazzo Madama,Repubblica,3.5,625.0,1.1,Hotel
16661,16661,Rome,0.8,3.0,3.5,Italy,Rome,143.0,City centre,Grotta del Bue Marino,Repubblica,3.5,625.0,0.3,Hotel
16662,16664,Rome,0.8,,4.5,Italy,Rome,81.0,City centre,Palazzo Madama,Repubblica,4.5,70.0,1.1,Bed and breakfast
16663,16663,Rome,0.8,,4.5,Italy,Rome,81.0,City centre,Grotta del Bue Marino,Repubblica,4.5,70.0,0.4,Bed and breakfast
16664,16665,Rome,0.8,,4.5,Italy,Rome,51.0,City centre,Grotta del Bue Marino,Repubblica,4.5,25.0,0.4,Bed and breakfast
16665,16666,Rome,0.8,,4.5,Italy,Rome,51.0,City centre,Palazzo Madama,Repubblica,4.5,25.0,1.1,Bed and breakfast
16666,16667,Rome,0.8,2.0,3.5,Italy,Rome,2.0,City centre,Grotta del Bue Marino,Repubblica,5.0,2.0,0.4,Hotel
16667,16668,Rome,0.8,1.0,3.5,Italy,Rome,64.0,City centre,Grotta del Bue Marino,Repubblica,4.0,299.0,0.4,Hotel
16668,16669,Rome,0.8,1.0,3.5,Italy,Rome,64.0,City centre,Palazzo Madama,Repubblica,4.0,299.0,1.0,Hotel
16669,16670,Rome,0.8,,5.0,Italy,Rome,4.0,City centre,Grotta del Bue Marino,Repubblica,5.0,295.0,0.4,Bed and breakfast
16670,16671,Rome,0.8,,5.0,Italy,Rome,4.0,City centre,Palazzo Madama,Repubblica,5.0,295.0,1.0,Bed and breakfast
16671,16673,Rome,0.8,2.0,4.0,Italy,Rome,219.0,City centre,Palazzo Madama,Repubblica,4.0,1066.0,1.0,Hotel
16672,16672,Rome,0.8,2.0,4.0,Italy,Rome,219.0,City centre,Grotta del Bue Marino,Repubblica,4.0,1066.0,0.4,Hotel
16673,16675,Rome,0.8,4.0,4.4,Italy,Rome,36.0,City centre,Palazzo Madama,Repubblica,4.5,954.0,1.1,Hotel
16674,16674,Rome,0.8,4.0,4.4,Italy,Rome,36.0,City centre,Grotta del Bue Marino,Repubblica,4.5,954.0,0.4,Hotel
16675,16677,Rome,0.8,5.0,4.5,Italy,Rome,99.0,City centre,Palazzo Madama,Repubblica,4.5,1999.0,1.1,Hotel
16676,16676,Rome,0.8,5.0,4.5,Italy,Rome,99.0,City centre,Grotta del Bue Marino,Repubblica,4.5,1999.0,0.4,Hotel
16677,16679,Rome,0.8,4.0,4.1,Italy,Rome,148.0,City centre,Palazzo Madama,Repubblica,4.5,954.0,1.1,Hotel
16678,16678,Rome,0.8,4.0,4.1,Italy,Rome,148.0,City centre,Grotta del Bue Marino,Repubblica,4.5,954.0,0.4,Hotel
16679,16681,Rome,0.8,,4.4,Italy,Rome,71.0,City centre,Palazzo Madama,Repubblica,4.5,358.0,1.1,Guest House
16680,16680,Rome,0.8,,4.4,Italy,Rome,71.0,City centre,Grotta del Bue Marino,Repubblica,4.5,358.0,0.4,Guest House
16681,16683,Rome,0.7,,4.0,Italy,Rome,10.0,City centre,Palazzo Madama,Repubblica,4.0,37.0,0.8,Guest House
16682,16682,Rome,0.7,,4.0,Italy,Rome,10.0,City centre,Grotta del Bue Marino,Repubblica,4.0,37.0,0.5,Guest House
16683,16684,Rome,0.9,3.0,4.0,Italy,Rome,316.0,City centre,Grotta del Bue Marino,Repubblica,4.5,1310.0,0.2,Hotel
16684,16685,Rome,0.9,3.0,4.0,Italy,Rome,316.0,City centre,Palazzo Madama,Repubblica,4.5,1310.0,1.1,Hotel
16685,16687,Rome,0.9,,4.1,Italy,Rome,113.0,City centre,Palazzo Madama,Repubblica,4.5,124.0,1.1,Guest House
16686,16686,Rome,0.9,,4.1,Italy,Rome,113.0,City centre,Grotta del Bue Marino,Repubblica,4.5,124.0,0.3,Guest House
16687,16688,Rome,0.9,,4.5,Italy,Rome,26.0,City centre,Palazzo Madama,Repubblica,4.5,189.0,1.1,Bed and breakfast
16688,16690,Rome,0.9,4.0,4.0,Italy,Rome,120.0,City centre,Palazzo Madama,Repubblica,4.0,458.0,1.1,Hotel
16689,16689,Rome,0.9,4.0,4.0,Italy,Rome,120.0,City centre,Grotta del Bue Marino,Repubblica,4.0,458.0,0.2,Hotel
16690,16692,Rome,0.9,3.0,3.9,Italy,Rome,217.0,City centre,Palazzo Madama,Repubblica,4.0,1250.0,1.1,Hotel
16691,16691,Rome,0.9,3.0,3.9,Italy,Rome,217.0,City centre,Grotta del Bue Marino,Repubblica,4.0,1250.0,0.2,Hotel
16692,16694,Rome,0.9,,4.0,Italy,Rome,22.0,City centre,Palazzo Madama,Repubblica,4.5,71.0,1.1,Bed and breakfast
16693,16693,Rome,0.9,,4.0,Italy,Rome,22.0,City centre,Grotta del Bue Marino,Repubblica,4.5,71.0,0.2,Bed and breakfast
16694,16696,Rome,0.9,3.0,4.0,Italy,Rome,376.0,City centre,Palazzo Madama,Repubblica,4.0,1534.0,1.1,Hotel
16695,16695,Rome,0.9,3.0,4.0,Italy,Rome,376.0,City centre,Grotta del Bue Marino,Repubblica,4.0,1534.0,0.2,Hotel
16696,16698,Rome,0.9,,3.5,Italy,Rome,26.0,City centre,Palazzo Madama,Repubblica,2.5,12.0,1.1,Bed and breakfast
16697,16697,Rome,0.9,,3.5,Italy,Rome,26.0,City centre,Grotta del Bue Marino,Repubblica,2.5,12.0,0.2,Bed and breakfast
16698,16699,Rome,0.6,,4.5,Italy,Rome,87.0,City centre,Grotta del Bue Marino,Repubblica,4.5,466.0,0.6,Guest House
16699,16700,Rome,0.6,,4.5,Italy,Rome,87.0,City centre,Palazzo Madama,Repubblica,4.5,466.0,0.8,Guest House
16700,16701,Rome,0.6,,4.5,Italy,Rome,46.0,City centre,Grotta del Bue Marino,Repubblica,4.5,93.0,0.6,Guest House
16701,16702,Rome,0.6,,4.5,Italy,Rome,46.0,City centre,Palazzo Madama,Repubblica,4.5,93.0,0.8,Guest House
